"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"05/24/2020 17:49:33.637"," ","7604936704","899534848","8.483993194178676589"," ","7273910272"
"05/24/2020 17:49:34.638","99.963325886650622465","7605735424","899534848","8.483993194178676589","16.979539654716067076","7273910272"
"05/24/2020 17:49:35.640","99.962007206046493479","7605731328","899477504","8.4834523518764068939","0.99882378511065383897","7273910272"
"05/24/2020 17:49:36.640","99.952333781049375716","7605731328","899391488","8.4826411000645354221","0","7273910272"
"05/24/2020 17:49:37.653","99.963380957505520996","7605731328","899391488","8.4826411000645354221","0","7273910272"
"05/24/2020 17:49:38.660","99.971791126402180794","7605731328","899334144","8.482100257762265727","0","7273910272"
"05/24/2020 17:49:39.661","99.974261637595063235","7605731328","899334144","8.482100257762265727","0","7273910272"
"05/24/2020 17:49:40.668","99.888028684045508498","7605719040","899276800","8.4815594154599960319","148.99343018436047714","7273828352"
"05/24/2020 17:49:41.674","99.951299317892164709","7605653504","899047424","8.4793960462509190279","0","7273762816"
"05/24/2020 17:49:42.687","95.245777306197581424","7567441920","996880384","9.4021108954684127212","26702.267058970675862","7236308992"
"05/24/2020 17:49:43.688","93.034519724871856283","7520538624","1041231872","9.8204134520656456431","19970.076862411526236","7177633792"
"05/24/2020 17:49:44.746","8.3496522707405542718","7517310976","1043337216","9.8402700642683242904","666.911294082137033","7172128768"
"05/24/2020 17:49:45.920","0","7517433856","1041104896","9.8192158643666687112","44.840311578078882349","7172128768"
"05/24/2020 17:49:47.062","0","7517450240","1039278080","9.8019861871846920565","34.665893155037402096","7172128768"
"05/24/2020 17:49:48.283","0","7517462528","1038819328","9.7976594487665344957","9.9263580043586632229","7172128768"
"05/24/2020 17:49:49.498","0","7517483008","1038004224","9.7899717767233891408","36.167720900931357164","7171997696"
"05/24/2020 17:49:50.681","0","7517343744","1036451840","9.7753304079583216435","133.72040029117195559","7171997696"
"05/24/2020 17:49:51.853","0","7517339648","1036251136","9.7734374715419107815","2.5585629473007673873","7171997696"
"05/24/2020 17:49:53.029","0","7517339648","1035419648","9.7655952698005350499","21.943561497421882223","7171997696"
"05/24/2020 17:49:54.211","0","7517278208","1033789440","9.7502199024311764219","81.866334107425004163","7171997696"
"05/24/2020 17:49:55.353","0","7517310976","1033535488","9.7478247503162887","6.0978722433044065809","7171997696"
"05/24/2020 17:49:56.547","0","7517310976","1033338880","9.7459704172206045314","4.20379422696301841","7171997696"
